ELO_DIFF,DIFF_EFG_30,DIFF_TOV_RATE_30,DIFF_OREB_RATE_30,DIFF_FT_RATE_30,DIFF_DEF_EFG_30,DIFF_DEF_TOV_RATE_30,DIFF_DEF_OREB_RATE_30,DIFF_DEF_FT_RATE_30,DIFF_NET_RTG_30,DIFF_NET_RTG_10,DIFF_PTS_10,DIFF_WIN_PCT,DIFF_HOME_ROAD_WIN_PCT,REST_DIFF,HOME_IS_B2B,AWAY_IS_B2B,AVAILABILITY_DIFF,SPREAD,GAME_DATE,HOME_TEAM,AWAY_TEAM
66.50805596663281,0.0046561001705955896,0.005005268598353124,0.05735136057514553,-0.08961945463671853,0.006630723339746847,-0.010429491435183152,0.02488812233563034,-0.010227451930486103,-4.3865595002298745,-4.3865595002298745,-6.5,-0.33333333333333337,0.33333333333333337,0.0,0,0,0.0,7,2021-11-01,ATL,WAS
56.43685928242667,-0.012547941192629863,0.01401696179299361,0.037251022480815604,-0.035737617807095584,0.02323401644572215,-0.03164930977036941,-0.020705525995870333,0.07003102957656984,-12.866696383890055,-12.866696383890055,7.166666666666657,-0.5,-1.0,0.0,0,0,0.0,-14,2021-11-01,BOS,CHI
84.52832341396243,-0.034550060625886725,-0.04038121756862925,0.09885059849901862,0.051391685159299955,0.08423151082069236,-0.024116433827184036,0.028755184202489098,-0.0074238853151695205,-9.812940798493202,-9.812940798493202,10.833333333333343,-0.16666666666666663,-0.16666666666666663,0.0,0,0,0.0,9,2021-11-01,MEM,DEN
135.6964103550556,0.07433893272242287,-0.0029617984342495546,-0.09159366191949822,0.010445761139028203,-0.014680692435018072,-0.04688661578567639,0.011438836904192867,0.0383900577820116,2.8669328793853994,2.8669328793853994,13.285714285714292,0.261904761904762,-0.33333333333333337,0.0,0,0,0.0,-9,2021-11-01,NYK,TOR
78.87005223454935,-0.05117263426083857,-0.019433938516870905,-0.075991745432956,-0.04238525085947631,0.04611726724048276,0.00037779637751800266,0.05972220347111154,-0.03764966525790164,-19.09335932175152,-19.09335932175152,-15.666666666666671,-0.16666666666666674,0.33333333333333337,-1.0,0,0,0.0,-15,2021-11-02,DAL,MIA
82.58878721057363,-0.04626362734392986,0.01951656331220568,0.023848277326538186,0.0012513781039159844,0.028368443570677138,0.03636061123171233,-0.01978353654771489,0.004683463951722838,-7.555774976619256,-7.555774976619256,-12.11904761904762,-0.26190476190476186,-0.16666666666666663,0.0,0,0,0.0,-28,2021-11-02,DET,MIL
137.4023974818183,0.01660688089855422,0.011478380078120368,0.03217185524363042,0.059707799205665824,-0.052832279442256824,0.009895559242238422,-0.022014735244371114,-0.021950507400380126,17.81924325773661,17.81924325773661,2.1666666666666714,0.33333333333333337,0.25,0.0,0,0,0.0,6,2021-11-02,UTA,SAC
140.09262492788275,0.04835602712330839,-0.023890760418356083,-0.0021800377923435754,-0.04823317022240137,-0.0007169405596773037,0.008714058672697894,0.040969397732010054,0.013284590230997345,8.203709364559769,8.203709364559769,11.07142857142857,0.40476190476190477,0.6,0.0,0,0,0.0,2,2021-11-02,LAL,HOU
134.992861933742,0.01982897893714658,-0.0076237938975750735,-0.058528139639384996,0.01550256253252802,0.01718862232022711,0.01036574366012405,-0.018429698084684615,-0.07725928788198314,3.0974268206070956,3.0974268206070956,0.914285714285711,0.2571428571428572,0.0,0.0,0,0,0.0,12,2021-11-02,PHX,NOP
68.16310983354288,0.04517183323992324,0.009221494900178887,0.014503577256333083,-0.05560988247313324,0.027371773452564252,0.02458596358005151,-0.002003347583662024,-0.03708794665884568,4.810842002823788,4.810842002823788,10.0,-0.2857142857142857,0.0,1.0,0,1,0.0,-1,2021-11-03,SAS,DAL
99.75626683907694,-0.02585714126749572,-0.035398754389750584,0.102506862205508,0.03518001986743051,0.068441241434472,-0.019884946806660808,0.006869522967212882,0.0025066657132527537,-5.99796052320115,-5.99796052320115,10.571428571428584,0.0,0.16666666666666663,0.0,0,0,0.0,2,2021-11-03,MEM,DEN
119.2310035274279,-0.0005254741703349941,0.029087054975232174,-0.05669082894116201,-0.006960196192571794,-0.041203161423902845,-0.007107679110965326,-0.09713040390331659,-0.04347306027914252,6.41533827569641,6.41533827569641,-6.666666666666671,0.20833333333333337,-0.08333333333333337,2.0,0,0,0.0,22,2021-11-03,GSW,CHA
152.99884276167063,0.023341324127723884,-0.015059958850951516,-0.06705838278694609,0.018991057339984296,-0.03539837498082843,-0.02746761717413032,0.05430870816580313,-0.012950483699496973,3.7690483824588474,3.7690483824588474,5.821428571428569,0.30357142857142855,-0.25,0.0,1,1,0.0,13,2021-11-03,SAC,NOP
113.76076597782458,0.019538050173120824,-0.0006171895193821664,-0.0928787585225326,0.05502721306412711,-0.025635196352883527,-0.05450316726347933,-0.002127983945058809,0.020080113376276132,-2.1892220331823298,-2.1892220331823298,7.553571428571431,0.0892857142857143,0.0,0.0,0,0,0.0,-9,2021-11-03,WAS,TOR
81.54273957073838,0.041062394464268626,0.005639150824970962,0.010357722476137643,-0.029398735614364263,0.01584795798278471,-0.02258653475114837,0.008629622115428837,0.006653983920514833,-0.252567632388228,-0.252567632388228,2.4285714285714306,-0.1428571428571428,-0.25,0.0,0,0,0.0,5,2021-11-03,PHI,CHI
39.20604661741186,-0.022425791151425845,0.025763884215452046,0.020952482303365827,-0.019109314194642235,0.024479079736667075,0.010122331343785429,-0.00811798965587357,-0.00782217783673636,-7.255856164643401,-7.255856164643401,-3.892857142857139,-0.4642857142857143,-0.5,0.0,0,0,0.0,13,2021-11-03,IND,NYK
123.64813447947154,-0.04117084296355755,0.0068054339903831085,-0.0004816118880906495,0.040088755405501164,-0.027245927614404475,0.018445804137158392,0.08560747547069944,-0.02538446488695599,-2.837885892303166,-2.837885892303166,-8.125,0.07142857142857145,0.5,0.0,0,0,0.0,3,2021-11-03,CLE,POR
90.2165311166541,0.02539496786601292,0.023880609680797388,-0.11675611914054213,0.03210722675380859,-0.02450375153570189,0.0018385609569005479,0.0015101414161408089,-0.004412472289082425,0.6429322572808758,0.6429322572808758,-3.285714285714292,0.0,0.35,1.0,0,0,0.0,9,2021-11-03,BKN,ATL
98.34186788676266,0.016515580847664135,0.029576490894421464,0.04065657263474759,0.0022658135692905923,-0.0033211183073071915,-0.023777067277504976,0.010928248531766244,-0.044349801127600785,-1.779012166728891,-1.779012166728891,-9.982142857142861,-0.0357142857142857,-0.5,0.0,0,0,0.0,-13,2021-11-03,ORL,BOS
110.34446893595282,0.003161635478541591,0.03599706173310528,0.0862589311330128,0.02049204343871769,-0.008701726963200374,-0.003744800295093109,0.044755323995924856,0.015235060725264177,-1.176235717845311,-1.176235717845311,1.0,0.16666666666666669,0.4,0.0,0,0,0.0,-11,2021-11-03,MIN,LAC
137.96358298543532,0.009648793273285161,-0.03850655123342847,-0.021604936854022316,0.00805894459962686,0.01404768620117347,0.0007833687533615186,-0.027685080788265565,-0.05310865936522907,5.218268299821673,5.218268299821673,2.6190476190476204,0.35714285714285715,0.5,0.0,0,0,0.0,12,2021-11-04,PHX,HOU
55.66532653991953,-0.0165898451363804,-0.016353497538472928,0.01708202969995648,-0.07533309328100779,0.05613868093453189,0.0020572979977610817,-0.012244047747794418,-0.008514792659493509,-11.575803274444558,-11.575803274444558,-4.410714285714292,-0.3571428571428571,0.25,-1.0,1,0,0.0,-18,2021-11-04,ATL,UTA
150.90805042192528,0.07363768998101661,0.0070161132053523645,0.04306344058522443,-0.01822815453968507,-0.01114740892913535,0.021100032921484962,0.03298705922222803,0.04822816896752871,14.89045663986676,14.89045663986676,16.660714285714292,0.48214285714285715,0.6666666666666666,-1.0,0,0,0.0,-3,2021-11-04,LAL,OKC
162.40918600227542,0.036948107185385826,0.003744827244117052,0.07014248392282896,0.0291131649675081,-0.03899952297345405,-0.00019252460280975991,-0.06446056257678193,-0.02445927198732198,19.84699406496896,19.84699406496896,4.446428571428569,0.4821428571428571,0.4,1.0,0,1,0.0,-17,2021-11-04,MIA,BOS
23.46142746668579,-0.1212915936022737,0.010108546928908585,0.04988782185400836,-0.005768302514349788,0.061269062835304755,0.028077961104179927,-0.06802924687343676,0.018138330975831868,-23.065093401399885,-23.065093401399885,-15.857142857142861,-0.6071428571428572,-0.3333333333333333,1.0,0,1,0.0,-11,2021-11-04,DET,PHI
95.94226783158206,-0.0063182634430615225,-0.0025529067013210227,-0.061532258456017314,0.020713414557239906,-0.04046212990838294,-0.032772257553864204,0.0037479699516723974,0.004362750289251788,-0.05397349575196975,-0.05397349575196975,-4.791666666666671,-0.05555555555555558,-0.26666666666666666,0.0,0,0,0.0,30,2021-11-05,SAC,CHA
96.84620087166513,-0.019510752867019532,-0.01023215807306195,-0.05159558177323237,0.08691391971075613,-0.054818155451347994,-0.015875508759553972,-0.018320634080921994,0.03982098992112848,4.510366137086985,4.510366137086985,0.0,0.0,0.25,0.0,0,0,0.0,28,2021-11-05,WAS,MEM
109.85417245385156,-0.0034198312805177045,-0.016759602408210297,0.026328865232135956,-0.006001590249514188,0.035898298494462244,0.005570053138574824,-0.044272144035214456,-0.04447490610546051,1.4141754688410364,1.4141754688410364,-0.22222222222222854,0.041666666666666685,0.75,0.0,0,0,0.0,4,2021-11-05,POR,IND
110.14969928078335,-0.020401165592622672,-0.03126483529317653,0.04451446612769605,-0.033395399712408375,0.0032352735448207826,0.029857423677615902,-0.05684224471769955,0.07250400490738379,4.5446650069549275,4.5446650069549275,1.1111111111111,0.11111111111111105,-0.09999999999999998,0.0,0,0,0.0,-1,2021-11-05,TOR,CLE
82.93316071606,-0.024507085315715216,0.0023395302363273113,-0.005283434513838531,-0.012362564767700257,0.007234885396065205,0.007383584022656653,-0.023494408813081513,-0.004690586079472564,-2.834136906132505,-2.834136906132505,-3.625,-0.125,-0.5,1.0,0,0,0.0,-15,2021-11-05,MIL,NYK
99.7858116885318,-0.024984120416489897,0.026815697809437836,0.027160499439539992,0.0634622498229934,-0.017645113597693607,-0.04563968536747588,0.01922251665636107,0.036910890069651425,-9.551956019398256,-9.551956019398256,-8.638888888888886,-0.02777777777777779,-0.25,0.0,0,0,0.0,-13,2021-11-05,ORL,SAS
35.401086362673595,-0.09277080410803029,-0.007068813925644152,0.07592359638118829,0.0039979331066393176,0.08642900129119474,0.041087144983455726,-0.003441106582428771,0.023569101660248448,-18.799162100257846,-18.799162100257846,-10.625,-0.5,-0.25,-1.0,1,0,0.0,-6,2021-11-05,DET,BKN
84.19782048826096,-0.026613540098745225,0.022719919376800554,0.10365591597959697,0.020214441098824504,0.021864890254751912,0.0049248761414956155,0.008642016988063883,0.010408791041731424,-4.707425893741182,-4.707425893741182,-0.7142857142857082,0.0,0.0,0.0,0,0,0.0,-20,2021-11-05,MIN,LAC
201.40245331180517,0.05733373564438443,0.008218057408129475,-0.062342348175266654,-0.0034075313532084817,-0.057905685764567894,0.009499834079275765,-0.03163305294071056,-0.06122588303364579,20.05255534013644,20.05255534013644,8.063492063492063,0.746031746031746,0.55,0.0,0,0,0.0,41,2021-11-05,GSW,NOP
92.39265880080507,-0.04430878489950263,-0.0037006910018978073,-0.012917722880716853,0.026712851755572253,-0.00025147481704035357,0.02155994596044164,-0.02212310833606823,-0.009161352425512831,-2.2857341388147248,-2.2857341388147248,-2.5277777777777715,-0.02777777777777779,0.0,1.0,0,0,0.0,-9,2021-11-06,CHI,PHI
94.67799932981438,0.003497790223830677,-0.012782912296179713,0.0074813758557500665,0.006057566050116203,0.025796230201964754,-0.024481965723703356,-0.0810238649761329,-0.04214928372316279,0.7503226298891089,0.7503226298891089,-1.4444444444444429,-0.11111111111111116,0.30000000000000004,-1.0,1,0,0.0,15,2021-11-06,POR,LAL
114.39125134278697,-0.018459203084250586,-0.0079757153281233,0.011079620159259895,-0.011279384466494596,0.02389588056706954,-0.006678659244041402,-0.031749156988956306,-0.0427603678593875,-4.222436690000167,-4.222436690000167,-8.208333333333329,0.18055555555555558,0.08333333333333337,1.0,0,0,0.0,3,2021-11-06,DAL,BOS
106.85972628331228,0.022066891568297664,0.015263345083462568,-0.0428067587550664,0.019174768480025584,0.004420646587192101,0.027464964260258892,-0.0026718419843676233,-0.014531803517120911,3.0590549314800706,3.0590549314800706,1.9365079365079367,0.12698412698412698,0.39999999999999997,0.0,0,0,0.0,4,2021-11-06,PHX,ATL
155.7029788366549,0.023761723494611697,-0.014594662034300127,-0.02626364097459241,-0.07374625460869765,-0.020937134148805492,0.012763610849775703,-0.03676976169964308,-0.03584834345018062,9.759678675217906,9.759678675217906,-3.25,0.375,0.6666666666666666,1.0,0,0,0.0,1,2021-11-06,DEN,HOU
76.61105750820661,-0.017632125306891844,-0.003438759414338022,0.020006917640116917,-0.023360033857543955,0.014140899974935117,0.026765665889346646,-0.019976202310458074,0.016920509183346893,-1.2206348893355603,-1.2206348893355603,-1.875,-0.125,-0.050000000000000044,0.0,0,0,0.0,3,2021-11-06,MIA,UTA
95.64517027852935,0.025697402428483063,-0.0257547393435152,-0.01880667788088558,-0.0027932109091748925,-0.005089809341373042,-0.011138429261747948,-0.05738274811738789,0.07533798390306506,5.066512286587448,5.066512286587448,9.0,0.06666666666666665,-0.0714285714285714,0.0,0,0,0.0,-17,2021-11-07,NYK,CLE
99.90291832923913,-0.016988331090743825,0.0077519818878308555,-0.05126847324377845,-0.007232366386873884,-0.06493260699161824,0.021197384064744224,-0.009455400633902822,-0.022426525341208037,7.944885340953525,7.944885340953525,-8.825000000000003,0.0,0.0,0.0,0,0,0.0,14,2021-11-07,LAC,CHA
96.37849465086356,-0.04345810538972922,0.014243844799065875,-0.004496304100931159,0.042919688642155424,0.001681241180055082,-0.02377554573320209,0.019322964078159588,0.00017447754178001595,-13.299838217430196,-13.299838217430196,-10.888888888888886,-0.08333333333333331,-0.06666666666666671,1.0,0,0,0.0,5,2021-11-07,OKC,SAS
-3.5750126159177853,-0.04675984718850568,0.025064956524524493,-0.020112919373270588,-0.049289234072661225,0.032797162618961595,-0.003429376550198343,0.031971397930595974,0.0017345826800163888,-21.471738375084136,-21.471738375084136,-13.099999999999994,-0.5777777777777777,-0.6666666666666666,1.0,0,1,0.0,7,2021-11-07,ORL,UTA
147.244744097678,-0.0036370401297181054,-0.020499076597191426,-0.010109934695457012,0.043812722988019,-0.016256170883600873,-0.015353032716882334,0.01796765121123775,-0.013619195761152392,3.115055971157294,3.115055971157294,2.5222222222222257,0.2555555555555556,0.5,0.0,0,0,0.0,-3,2021-11-07,SAC,IND
202.71199640014606,0.04528021172266139,-0.02927403191256031,-0.013222724445278278,-0.03523804998564789,-0.040284081405573824,0.007859600507479636,-0.06270467662316084,-0.04317433035024179,22.276965507465402,22.276965507465402,9.680555555555557,0.7638888888888888,0.8,1.0,0,1,0.0,13,2021-11-07,GSW,HOU
137.9076245392514,0.0012385309732380057,-0.0028976904341107973,0.0036185756348804665,0.030478574488585458,-0.023929773622846207,-0.012916514126338721,-0.02341553607065633,0.0037820056678485037,4.395809206832074,4.395809206832074,3.2222222222222143,0.2222222222222222,0.050000000000000044,0.0,0,0,0.0,7,2021-11-07,WAS,MIL
94.91531700429368,-0.050469002578219346,-0.03223222679994543,0.15176183768677662,-0.027701544205461837,0.039566067654231596,0.05150548844937583,0.01284910696043104,0.03484633615641314,0.22766103042524666,0.22766103042524666,-0.09999999999999432,-0.06666666666666665,-0.3333333333333333,0.0,0,0,0.0,-13,2021-11-07,TOR,BKN
189.24205197966307,0.011929192769354613,-0.016680287694933738,-0.03720408909842904,0.016421307124925566,-0.028721539989397415,0.000920825479371612,0.007253601011511235,-0.03305735518560829,9.13050968515974,9.13050968515974,0.3777777777777658,0.5666666666666667,0.6333333333333334,-1.0,0,0,0.0,16,2021-11-08,DAL,NOP
151.0317873578315,0.021616267046967563,-0.02742679667133438,-0.0024453141856113914,-0.0049564308750536246,0.05088555240393122,-0.03191448305652503,-0.06185618109418206,-0.052648147277833096,-0.5569910372570952,-0.5569910372570952,5.9722222222222285,0.18055555555555558,-0.25,0.0,0,0,0.0,7,2021-11-08,MEM,MIN
89.40120072138689,-0.03268000736713206,-0.02539963772175141,0.03511785210876783,0.03783277822424111,0.033636398500425324,0.03747431223808119,0.027018113021563178,0.003717429245554682,-0.16662228759980202,-0.16662228759980202,1.7888888888888914,-0.033333333333333326,-0.15000000000000002,1.0,0,1,0.0,23,2021-11-08,CHI,BKN
92.2267850178207,0.003282459991055142,0.027733243944552552,-0.004592901905167701,-0.007025762387473766,-0.03972260775383707,-0.0018750667860318315,0.002943018721379198,-0.005620457757469333,3.85014041230716,3.795755295017058,-2.4000000000000057,0.04545454545454547,0.14285714285714285,1.0,0,1,0.0,3,2021-11-08,LAL,CHA
91.33069406109894,-0.006734121664773163,-0.008014086998207964,0.004324130728800724,0.008140600372942924,-0.02328695847385176,-0.021010730589148124,0.03981017836237277,0.020504902966912153,0.00036102599267584523,0.00036102599267584523,0.75,-0.125,-0.09999999999999998,-1.0,1,0,0.0,-5,2021-11-08,SAC,PHX
65.99154476627996,-0.009881675032755832,0.017624077732234872,-0.07356279649418804,-0.08522241738508042,0.016940249278113495,0.022679881776921207,0.01419690517369121,-0.03341728896960569,-9.754467069606054,-9.754467069606054,-11.0,-0.2222222222222222,0.0,0.0,0,0,0.0,17,2021-11-08,DEN,MIA
165.12712930582393,0.058559718277286676,0.026379208008935506,-0.05831199871656312,-0.013565360694499318,-0.050520871740991014,0.030440482630035265,-0.014993565412631332,-0.006526372337882447,16.74613687986743,16.74613687986743,6.088888888888889,0.4888888888888888,0.6666666666666667,-1.0,1,0,0.0,14,2021-11-08,GSW,ATL
141.00916836043393,0.03872219780208408,0.008981342303594625,-0.03043195772992202,-0.011327837770798349,-0.023699028364918218,0.0013423088003655242,0.0359509766395035,-0.0022922227378761872,6.737603989270253,6.737603989270253,-1.5,0.20000000000000007,0.0,1.0,0,1,0.0,-7,2021-11-08,PHI,NYK
162.4532956757921,0.05195276520770942,-0.0008307871849651677,-0.01216632634909992,0.012064765302269104,-0.018515015092748388,-0.006142882085642967,0.05142209688984034,-0.006988407199094632,8.816080442975162,7.60321970688756,2.299999999999997,0.32727272727272727,0.06666666666666665,-1.0,1,0,0.0,-9,2021-11-09,PHI,MIL
112.71977179610622,-0.015342728991856514,0.0044508533017884044,-0.05083833615870331,0.0072640795871279085,-0.04839972126933079,0.029548069205386385,0.06268324550833437,0.011947796981381126,2.025374007576239,2.025374007576239,-3.299999999999997,0.05555555555555558,0.6,-1.0,0,0,0.0,8,2021-11-09,LAC,POR
162.17225206903458,0.022695925573500753,0.010313814072437866,0.012236654890246917,0.04906321615980416,-0.044467396161699146,-0.0014479089203433548,0.0009386746570413385,-0.003154052484907993,12.443921231104053,15.156297700398628,3.9000000000000057,0.3363636363636363,0.8571428571428572,1.0,0,1,0.0,12,2021-11-09,UTA,ATL
130.89337721560423,-0.0056002287414677054,0.0031395942370146535,0.024653406124788974,-0.01813268685085756,-0.001923081524312309,-0.015233892203479094,-0.02004337021154054,-0.042701891101005,0.6934038714269084,1.9815522887344592,-2.5999999999999943,0.1833333333333333,0.42500000000000004,0.0,0,0,0.0,-10,2021-11-10,MEM,CHA
114.65799376445352,-0.0003730803993519105,0.01705404414185717,0.0619195447851171,-0.011672191384866581,0.028902857897300127,0.017541849657935177,0.054110051362953326,-0.05589003592056577,-2.5159821319646216,-1.118775158273043,-5.799999999999997,-0.0636363636363636,0.16666666666666663,0.0,0,0,0.0,-3,2021-11-10,CLE,WAS
104.78956669489935,0.06180094359665689,0.03913192804892801,-0.005212228752555531,0.020388064691847563,-0.03516087041957183,-0.020898106915317294,0.029909348313427148,0.005318068838679857,5.860821369978783,5.860821369978783,8.911111111111111,-0.0111111111111111,0.3333333333333333,-1.0,0,0,0.0,-8,2021-11-10,HOU,DET
57.255707715425615,-0.0029781682710733337,0.009126993498206476,-0.027980477965095424,-0.04443754769227018,0.02487715477326652,0.023941717210804223,0.06424518698815945,-0.002730280422870518,-8.35892307830354,-7.688573374250384,1.2000000000000028,-0.15454545454545454,0.025000000000000022,0.0,0,0,0.0,3,2021-11-10,LAL,MIA
100.60606650533646,0.012852095641188166,-0.008113349696097866,-0.00785063222714863,0.04948523298438695,-0.011283862529724242,0.019753418798067204,0.016969722720966307,0.007490992217822207,8.783984624234128,8.783984624234128,6.5,0.0,0.16666666666666663,0.0,0,0,0.0,10,2021-11-10,CHI,DAL
130.27387972746783,-0.0004210121607213235,0.006423604543505032,-0.04183741628123877,0.026712576237733737,-0.018226730828894255,0.018501023661216295,0.0278695577722137,0.0172788294536185,0.18265555631566777,-0.09654917333699142,1.01111111111112,0.2121212121212121,0.6666666666666666,1.0,0,1,0.0,10,2021-11-10,PHX,POR
51.7867212637118,0.008940816560525311,0.0024624849887623923,0.04320836505892803,-0.01870560755570272,0.034257318106231005,0.00019436274912056073,-0.03380465550940509,0.06012877359081978,-2.973730757243562,-2.2857637005170144,2.7888888888888914,-0.2424242424242424,-0.2,-1.0,0,0,0.0,-8,2021-11-10,NOP,OKC
